target_id	length	eff_length	Ahyp_4	Ahyp_4_tpm
arahy.Tifrunner.gnm2.ann1.YXTM1W.1	615	432.172	1	0.0409703
arahy.Tifrunner.gnm2.ann1.N7N2VM.2	1095	911.991	12.1929	0.236724
arahy.Tifrunner.gnm2.ann1.P4UTRN.1	2256	2072.99	45.7259	0.390563
arahy.Tifrunner.gnm2.ann1.B9QDDU.1	1491	1307.99	0	0
arahy.Tifrunner.gnm2.ann1.9JEX28.1	1512	1328.99	111.042	1.47942
arahy.Tifrunner.gnm2.ann1.K4HSU9.1	1326	1142.99	8.14721	0.12621
arahy.Tifrunner.gnm2.ann1.K45FBX.1	2676	2492.99	17.9068	0.127182
arahy.Tifrunner.gnm2.ann1.43EHF4.1	834	651.044	81.7814	2.22418
arahy.Tifrunner.gnm2.ann1.M6YII1.1	2505	2321.99	125.242	0.955024
arahy.Tifrunner.gnm2.ann1.NZ11LQ.1	1059	875.991	37.519	0.758364
arahy.Tifrunner.gnm2.ann1.N9MUEN.1	1992	1808.99	585.651	5.73229
arahy.Tifrunner.gnm2.ann1.HQFH2P.1_arahy.Tifrunner.gnm2.ann1.RQR7YQ.1	654	471.142	15.329	0.576085
arahy.Tifrunner.gnm2.ann1.PKRB70.1	753	570.107	0	0
arahy.Tifrunner.gnm2.ann1.78WP7N.1	2445	2261.99	167.381	1.31021
arahy.Tifrunner.gnm2.ann1.TF7V5A.1	207	52.8221	17	5.69848
arahy.Tifrunner.gnm2.ann1.3EJS5T.1	270	99.8761	4.34668	0.770587
arahy.Tifrunner.gnm2.ann1.AF5CW0.1	711	528.126	0	0
arahy.Tifrunner.gnm2.ann1.4S56Q7.1	537	354.304	0	0
arahy.Tifrunner.gnm2.ann1.X5G790.1	372	191.99	0	0
arahy.Tifrunner.gnm2.ann1.AB0R82.1	2073	1889.99	0	0
arahy.Tifrunner.gnm2.ann1.39644B.1	345	166.506	2.22822	0.236948
arahy.Tifrunner.gnm2.ann1.5RBZ70.1	1920	1736.99	68.1148	0.694337
arahy.Tifrunner.gnm2.ann1.VKQ8LP.1	510	327.384	0	0
arahy.Tifrunner.gnm2.ann1.JZ93CB.1	411	229.579	2	0.154249
arahy.Tifrunner.gnm2.ann1.WEA5TY.1	468	285.626	438.996	27.2138
arahy.Tifrunner.gnm2.ann1.GKM7KP.1	702	519.126	14.6079	0.498244
arahy.Tifrunner.gnm2.ann1.S72ULK.1	663	480.142	0	0
arahy.Tifrunner.gnm2.ann1.KF9ZZ0.1	519	336.362	135.067	7.10997
arahy.Tifrunner.gnm2.ann1.QX73S9.1	1533	1349.99	5	0.0655791
arahy.Tifrunner.gnm2.ann1.M3S5W1.2	867	684.044	201.331	5.21138
arahy.Tifrunner.gnm2.ann1.N64Q2X.1	1692	1508.99	18.6618	0.218974
arahy.Tifrunner.gnm2.ann1.46AG3A.1	312	136.198	0	0
arahy.Tifrunner.gnm2.ann1.0Y3V4L.1	1776	1592.99	185.462	2.06142
arahy.Tifrunner.gnm2.ann1.DUJ27C.1	2295	2111.99	0	0
arahy.Tifrunner.gnm2.ann1.RA16HC.1	705	522.126	95	3.22162
arahy.Tifrunner.gnm2.ann1.5TM68G.1	1509	1325.99	0	0
arahy.Tifrunner.gnm2.ann1.CUPK9N.1	1794	1610.99	0	0
arahy.Tifrunner.gnm2.ann1.FSP05R.1	516	333.384	0	0
arahy.Tifrunner.gnm2.ann1.4RF6J7.2	1233	1049.99	3.73639	0.0630075
arahy.Tifrunner.gnm2.ann1.XA19PL.1	327	149.741	8	0.945963
arahy.Tifrunner.gnm2.ann1.G7CS59.1	429	247.166	0	0
arahy.Tifrunner.gnm2.ann1.4BNM0X.1	651	468.142	27.2553	1.03086
arahy.Tifrunner.gnm2.ann1.E78XAF.1	765	582.107	345.151	10.4986
arahy.Tifrunner.gnm2.ann1.H68IFY.1	417	235.424	14	1.05294
arahy.Tifrunner.gnm2.ann1.TXJ4LD.1	984	801.018	93.557	2.06805
arahy.Tifrunner.gnm2.ann1.7YM7CP.1_arahy.Tifrunner.gnm2.ann1.CI579B.1	255	87.8638	0	0
arahy.Tifrunner.gnm2.ann1.N9PH3H.1	1965	1781.99	0	0
arahy.Tifrunner.gnm2.ann1.W50V02.1	444	261.872	490.667	33.1759
arahy.Tifrunner.gnm2.ann1.251ATU.1	735	552.126	43.6343	1.39932
arahy.Tifrunner.gnm2.ann1.R8Q162.1	510	327.384	0	0
arahy.Tifrunner.gnm2.ann1.N3YTK4.1	1470	1286.99	53.4605	0.735501
arahy.Tifrunner.gnm2.ann1.3JH8UR.1	408	226.617	33	2.57838
arahy.Tifrunner.gnm2.ann1.9W0UL1.1	1116	932.991	0	0
arahy.Tifrunner.gnm2.ann1.4AJM7A.1	2259	2075.99	1	0.00852905
arahy.Tifrunner.gnm2.ann1.8QX1D7.1	783	600.107	24.2949	0.716825
arahy.Tifrunner.gnm2.ann1.IA71WA.1	264	95.0466	0	0
arahy.Tifrunner.gnm2.ann1.XF2TBK.1	1155	971.991	137.465	2.50413
arahy.Tifrunner.gnm2.ann1.82A6U1.1	1749	1565.99	0	0
arahy.Tifrunner.gnm2.ann1.PBM8DQ.1	318	141.566	0	0
arahy.Tifrunner.gnm2.ann1.R97G74.1	1545	1361.99	0	0
arahy.Tifrunner.gnm2.ann1.8W1FYB.1	315	138.894	1	0.12748
arahy.Tifrunner.gnm2.ann1.D04KR2.1	3378	3194.99	173.763	0.962971
arahy.Tifrunner.gnm2.ann1.U5M54B.2	525	342.362	7.37564	0.381453
arahy.Tifrunner.gnm2.ann1.SKQI8R.1	351	172.132	0	0
arahy.Tifrunner.gnm2.ann1.JU3PXC.1	1209	1025.99	757.585	13.0742
arahy.Tifrunner.gnm2.ann1.1Y4L2P.1	711	528.126	0	0
arahy.Tifrunner.gnm2.ann1.U7DDSN.1	363	183.464	0	0
arahy.Tifrunner.gnm2.ann1.6V6FNW.1_arahy.Tifrunner.gnm2.ann1.P4W7QM.1	192	43.4765	0	0
arahy.Tifrunner.gnm2.ann1.Z10DQP.2	3330	3146.99	272.096	1.53092
arahy.Tifrunner.gnm2.ann1.61Q0EU.1	690	507.126	6	0.209489
arahy.Tifrunner.gnm2.ann1.N36P5V.1	2052	1868.99	46.6102	0.44157
arahy.Tifrunner.gnm2.ann1.V0AJQ1.1	1542	1358.99	1	0.013029
arahy.Tifrunner.gnm2.ann1.VAW666.1	1278	1094.99	0	0
arahy.Tifrunner.gnm2.ann1.E8HHXW.1	1911	1727.99	132.708	1.35982
arahy.Tifrunner.gnm2.ann1.M8IV8N.1	843	660.044	0	0
arahy.Tifrunner.gnm2.ann1.UBK3M8.1	180	36.4377	0	0
arahy.Tifrunner.gnm2.ann1.VLH7KT.1	3549	3365.99	141.615	0.744942
arahy.Tifrunner.gnm2.ann1.U6W7RM.1	1980	1796.99	19.5493	0.192624
arahy.Tifrunner.gnm2.ann1.AG0KCB.2_arahy.Tifrunner.gnm2.ann1.IJ39UE.2	519	336.362	135	7.10646
arahy.Tifrunner.gnm2.ann1.6X863X.1	1056	872.991	60.6775	1.23068
arahy.Tifrunner.gnm2.ann1.580JC2.1	993	810.018	35.625	0.778729
arahy.Tifrunner.gnm2.ann1.567Z0C.1	273	102.401	1	0.172911
arahy.Tifrunner.gnm2.ann1.JIT9FN.1	660	477.142	0	0
arahy.Tifrunner.gnm2.ann1.HGXU7N.1	357	177.83	9.13569	0.909623
arahy.Tifrunner.gnm2.ann1.FNZK40.1	723	540.126	0	0
arahy.Tifrunner.gnm2.ann1.6CXX8T.1	285	112.509	2	0.314753
arahy.Tifrunner.gnm2.ann1.4HP246.1	420	238.36	0	0
arahy.Tifrunner.gnm2.ann1.WES6LZ.1	1989	1805.99	0	0
arahy.Tifrunner.gnm2.ann1.144CXK.1	480	297.548	0	0
arahy.Tifrunner.gnm2.ann1.BJMG5R.1	975	792.018	0	0
arahy.Tifrunner.gnm2.ann1.TL3XAC.1	381	200.522	25.3945	2.24236
arahy.Tifrunner.gnm2.ann1.RL1WC5.2	1473	1289.99	116.417	1.59792
arahy.Tifrunner.gnm2.ann1.L8YGTT.1	903	720.044	6.66563	0.163911
arahy.Tifrunner.gnm2.ann1.QE7P9S.1	891	708.044	0	0
arahy.Tifrunner.gnm2.ann1.GS6JIA.1	1569	1385.99	189.261	2.41783
arahy.Tifrunner.gnm2.ann1.42NKCZ.1	921	738.044	34.1292	0.818784
arahy.Tifrunner.gnm2.ann1.E5JN5H.1	795	612.107	103.459	2.99272
arahy.Tifrunner.gnm2.ann1.XW6TTL.1	2874	2690.99	581.737	3.82772
arahy.Tifrunner.gnm2.ann1.9WQ7IH.1	1245	1061.99	1353.73	22.5703
arahy.Tifrunner.gnm2.ann1.TCU5QQ.1	2430	2246.99	150.051	1.1824
arahy.Tifrunner.gnm2.ann1.ZP448L.1	1587	1403.99	101.787	1.28367
arahy.Tifrunner.gnm2.ann1.8WX7RX.1	240	76.0957	0	0
arahy.Tifrunner.gnm2.ann1.W43S1D.1	594	411.214	4	0.172234
arahy.Tifrunner.gnm2.ann1.I4HYIQ.2	1050	866.991	92.7704	1.89461
arahy.Tifrunner.gnm2.ann1.PQR4B3.1	819	636.065	12.4615	0.346893
arahy.Tifrunner.gnm2.ann1.VFM9D7.1	915	732.044	1	0.0241874
arahy.Tifrunner.gnm2.ann1.84V7WL.1	1515	1331.99	0	0
arahy.Tifrunner.gnm2.ann1.ZFZ3ZQ.1	1353	1169.99	499.996	7.56677
arahy.Tifrunner.gnm2.ann1.P4ZHWF.1	978	795.018	16.6965	0.371855
arahy.Tifrunner.gnm2.ann1.33DGWY.1	2838	2654.99	0	0
arahy.Tifrunner.gnm2.ann1.0BJ33Y.1	654	471.142	1	0.0375815
arahy.Tifrunner.gnm2.ann1.VW4Y5A.1	639	456.157	34.1295	1.32477
arahy.Tifrunner.gnm2.ann1.P2UYCE.1	579	396.228	0	0
arahy.Tifrunner.gnm2.ann1.BCR285.1	312	136.198	1.51474	0.196922
arahy.Tifrunner.gnm2.ann1.SE9DW1.1	759	576.107	0	0
arahy.Tifrunner.gnm2.ann1.MK56ZQ.1	738	555.126	0	0
arahy.Tifrunner.gnm2.ann1.W16IV2.1	1302	1118.99	99.7792	1.57885
arahy.Tifrunner.gnm2.ann1.ARY3NI.1	381	200.522	600.784	53.0497
arahy.Tifrunner.gnm2.ann1.N7I05Z.2	1584	1400.99	297.586	3.76099
arahy.Tifrunner.gnm2.ann1.80EA2A.1	1248	1064.99	84	1.39656
arahy.Tifrunner.gnm2.ann1.0EU6RV.1	1179	995.991	0	0
arahy.Tifrunner.gnm2.ann1.Z469MH.1	1920	1736.99	17.9167	0.182636
arahy.Tifrunner.gnm2.ann1.GN6H4S.1	1716	1532.99	181.56	2.09704
arahy.Tifrunner.gnm2.ann1.H97NC3.1	219	60.921	0	0
arahy.Tifrunner.gnm2.ann1.RSI8TM.1	1443	1259.99	116.243	1.63352
arahy.Tifrunner.gnm2.ann1.D318AT.1	951	768.044	2.71708	0.0626388
arahy.Tifrunner.gnm2.ann1.AA15B6.1	504	321.384	0	0
arahy.Tifrunner.gnm2.ann1.FW69P6.2	837	654.044	418.209	11.3217
arahy.Tifrunner.gnm2.ann1.Y4Y8ET.1	3450	3266.99	0	0
arahy.Tifrunner.gnm2.ann1.RW4QB8.1	1407	1223.99	123.711	1.78959
arahy.Tifrunner.gnm2.ann1.S7MPKE.1	495	312.426	0	0
arahy.Tifrunner.gnm2.ann1.G7SZCR.1	522	339.362	0	0
arahy.Tifrunner.gnm2.ann1.ID2MIU.1	963	780.018	184	4.17676
arahy.Tifrunner.gnm2.ann1.5E2DVT.1	1449	1265.99	369.666	5.17017
arahy.Tifrunner.gnm2.ann1.RP73U6.1	624	441.157	1	0.0401358
arahy.Tifrunner.gnm2.ann1.3T823C.1	1185	1001.99	103.839	1.83494
arahy.Tifrunner.gnm2.ann1.448EM4.1	963	780.018	58.4594	1.32701
arahy.Tifrunner.gnm2.ann1.1FA9J6.1	786	603.107	13.7349	0.403234
arahy.Tifrunner.gnm2.ann1.LL1IKB.1	1068	884.991	78.096	1.56249
arahy.Tifrunner.gnm2.ann1.07VZZ3.1	954	771.018	0	0
arahy.Tifrunner.gnm2.ann1.I156SI.1	927	744.044	368.722	8.77458
arahy.Tifrunner.gnm2.ann1.704E4A.1	801	618.087	11.5825	0.331801
arahy.Tifrunner.gnm2.ann1.NMF6QG.1	2094	1910.99	124.436	1.15296
arahy.Tifrunner.gnm2.ann1.M4G3QU.1	1512	1328.99	335.506	4.46997
arahy.Tifrunner.gnm2.ann1.S5DLTG.1	504	321.384	15.0877	0.831238
arahy.Tifrunner.gnm2.ann1.0Z89RW.2	1140	956.991	26.7562	0.495042
arahy.Tifrunner.gnm2.ann1.WH8B45.1	408	226.617	0	0
arahy.Tifrunner.gnm2.ann1.JXS3UT.1	1011	827.991	11.1765	0.239004
arahy.Tifrunner.gnm2.ann1.59N32N.1	573	390.241	0	0
arahy.Tifrunner.gnm2.ann1.34F4TT.1	222	62.9762	0	0
arahy.Tifrunner.gnm2.ann1.WML1UD.1	2325	2141.99	3	0.0247987
arahy.Tifrunner.gnm2.ann1.JX4TU4.1	966	783.018	123.747	2.79826
arahy.Tifrunner.gnm2.ann1.DADU25.1	2430	2246.99	51.9427	0.409307
arahy.Tifrunner.gnm2.ann1.XJ1GJM.1	3369	3185.99	77.8699	0.432764
arahy.Tifrunner.gnm2.ann1.LGDT7B.1	588	405.214	24.2895	1.06135
arahy.Tifrunner.gnm2.ann1.G3SQ12.1	2169	1985.99	1180.64	10.526
arahy.Tifrunner.gnm2.ann1.U37EF8.1	1632	1448.99	104.081	1.27184
arahy.Tifrunner.gnm2.ann1.GDL09X.1	3060	2876.99	27.0447	0.166444
arahy.Tifrunner.gnm2.ann1.L7E4K6.1	435	252.949	0	0
arahy.Tifrunner.gnm2.ann1.KNS6CZ.1	1827	1643.99	201.463	2.16981
arahy.Tifrunner.gnm2.ann1.JSI4TH.1	1236	1052.99	28.8122	0.484482
arahy.Tifrunner.gnm2.ann1.I2RHN9.1	885	702.044	53.2697	1.34351
arahy.Tifrunner.gnm2.ann1.B91B55.1	552	369.292	173.103	8.29968
arahy.Tifrunner.gnm2.ann1.06Y4PY.3	1599	1415.99	0	0
arahy.Tifrunner.gnm2.ann1.LJ2SXQ.1	501	318.384	0	0
arahy.Tifrunner.gnm2.ann1.99GEXV.1	240	76.0957	0.5	0.116342
arahy.Tifrunner.gnm2.ann1.01DT97.1	633	450.157	36.5159	1.4363
arahy.Tifrunner.gnm2.ann1.AZ205S.1	1677	1493.99	999.351	11.8439
arahy.Tifrunner.gnm2.ann1.109VKY.1	1242	1058.99	0	0
arahy.Tifrunner.gnm2.ann1.6UD7AX.1	2097	1913.99	177.906	1.6458
arahy.Tifrunner.gnm2.ann1.P26XJ6.1	228	67.225	0	0
arahy.Tifrunner.gnm2.ann1.5ILH08.1	1005	821.991	43.3482	0.933748
arahy.Tifrunner.gnm2.ann1.C8Z94U.2	2814	2630.99	281.062	1.89151
arahy.Tifrunner.gnm2.ann1.IH0HR2.1	1155	971.991	0	0
arahy.Tifrunner.gnm2.ann1.H5DBWR.1	957	774.018	10	0.228757
arahy.Tifrunner.gnm2.ann1.YBLQ63.5	3657	3473.99	659.093	3.35926
arahy.Tifrunner.gnm2.ann1.B20XFZ.1	786	603.107	0	0
arahy.Tifrunner.gnm2.ann1.GR5MMQ.1	585	402.214	545.054	23.9943
arahy.Tifrunner.gnm2.ann1.S84LE1.1	684	501.126	10.5828	0.373921
arahy.Tifrunner.gnm2.ann1.DKE03A.1	315	138.894	0	0
arahy.Tifrunner.gnm2.ann1.5C4YCE.1_arahy.Tifrunner.gnm2.ann1.FHB2RT.1	369	189.124	21.8328	2.04403
arahy.Tifrunner.gnm2.ann1.I6INWT.1_arahy.Tifrunner.gnm2.ann1.T3461I.1	1038	854.991	45	0.931916
arahy.Tifrunner.gnm2.ann1.F0C02G.1	1281	1097.99	0	0
arahy.Tifrunner.gnm2.ann1.P1TLLZ.1	582	399.228	0	0
arahy.Tifrunner.gnm2.ann1.L392PJ.1_arahy.Tifrunner.gnm2.ann1.YNW1IM.1	513	330.384	88.6508	4.75105
arahy.Tifrunner.gnm2.ann1.TW2SCU.1	1353	1169.99	65	0.983687
arahy.Tifrunner.gnm2.ann1.R5ISBX.1	885	702.044	45	1.13494
arahy.Tifrunner.gnm2.ann1.MK7QVR.1	1896	1712.99	196.624	2.0324
arahy.Tifrunner.gnm2.ann1.0I3WMA.1	441	258.89	20	1.36786
arahy.Tifrunner.gnm2.ann1.H3Z9GC.1_arahy.Tifrunner.gnm2.ann1.MSL63E.1	588	405.214	220.671	9.64243
arahy.Tifrunner.gnm2.ann1.HSX4XS.1	1308	1124.99	106.972	1.68363
arahy.Tifrunner.gnm2.ann1.NTPN0G.1	540	357.292	0	0
arahy.Tifrunner.gnm2.ann1.KW18SN.1	1050	866.991	394.672	8.06024
arahy.Tifrunner.gnm2.ann1.103CQG.1	750	567.107	0	0
arahy.Tifrunner.gnm2.ann1.IGN13F.1	465	282.645	18.8873	1.18319
arahy.Tifrunner.gnm2.ann1.Q47VXP.1	1539	1355.99	0	0
arahy.Tifrunner.gnm2.ann1.NY9X43.1	1332	1148.99	81.0667	1.24926
arahy.Tifrunner.gnm2.ann1.NA407Z.1	564	381.267	0	0
arahy.Tifrunner.gnm2.ann1.7WU83X.1	4203	4019.99	136.307	0.600369
arahy.Tifrunner.gnm2.ann1.99DTKW.1	291	117.639	0	0
arahy.Tifrunner.gnm2.ann1.L4294M.1	999	815.991	0	0
arahy.Tifrunner.gnm2.ann1.MAB9J5.1	810	627.087	45	1.27061
arahy.Tifrunner.gnm2.ann1.TWH6QD.1	2349	2165.99	6	0.0490479
arahy.Tifrunner.gnm2.ann1.AWZU3I.1	273	102.401	0	0
arahy.Tifrunner.gnm2.ann1.CYPG82.1	1656	1472.99	0	0
arahy.Tifrunner.gnm2.ann1.7C1NTJ.1	1620	1436.99	20.5184	0.252822
arahy.Tifrunner.gnm2.ann1.32KBNI.2	1791	1607.99	165.996	1.82785
arahy.Tifrunner.gnm2.ann1.MF6V35.1	774	591.107	2	0.0599087
arahy.Tifrunner.gnm2.ann1.60WI8V.1	2484	2300.99	42.6696	0.328344
arahy.Tifrunner.gnm2.ann1.0WC7DT.1	681	498.126	179.256	6.37178
arahy.Tifrunner.gnm2.ann1.M4LI3U.1	813	630.087	25.4396	0.714886
arahy.Tifrunner.gnm2.ann1.0HEE39.1	729	546.126	0	0
arahy.Tifrunner.gnm2.ann1.Z4HM3I.1	180	36.4377	0	0
arahy.Tifrunner.gnm2.ann1.ZNXS72.1	2052	1868.99	2	0.0189474
arahy.Tifrunner.gnm2.ann1.Y78NPN.1	1860	1676.99	52.2065	0.551213
arahy.Tifrunner.gnm2.ann1.2Q0C2N.1	1998	1814.99	186.024	1.81476
arahy.Tifrunner.gnm2.ann1.4Y3SQC.1	207	52.8221	2097.01	702.929
arahy.Tifrunner.gnm2.ann1.Y4MBDE.1	2889	2705.99	41.8469	0.273818
arahy.Tifrunner.gnm2.ann1.3A36EA.1	1782	1598.99	3.12771	0.0346343
arahy.Tifrunner.gnm2.ann1.CH5A50.1	3219	3035.99	54.7712	0.319432
arahy.Tifrunner.gnm2.ann1.LP1IUI.1	303	128.163	0	0
arahy.Tifrunner.gnm2.ann1.R2JS4W.1	3198	3014.99	4	0.0234909
arahy.Tifrunner.gnm2.ann1.W0JRE9.2	1077	893.991	33.5486	0.664459
arahy.Tifrunner.gnm2.ann1.45ZUWH.2	2262	2078.99	348.26	2.96604
arahy.Tifrunner.gnm2.ann1.DG3B2V.1	507	324.384	0	0
arahy.Tifrunner.gnm2.ann1.I5UYY8.1	1419	1235.99	0	0
arahy.Tifrunner.gnm2.ann1.BTSH6M.1	669	486.142	898.688	32.7319
arahy.Tifrunner.gnm2.ann1.JCP29K.1	2583	2399.99	69.8427	0.515273
arahy.Tifrunner.gnm2.ann1.TL1U9P.1	657	474.142	210.404	7.85727
arahy.Tifrunner.gnm2.ann1.YZ1SAE.1	789	606.107	346	10.1077
arahy.Tifrunner.gnm2.ann1.4DD1B6.1	408	226.617	8.68836	0.678845
arahy.Tifrunner.gnm2.ann1.MW0AC1.1	744	561.126	0	0
arahy.Tifrunner.gnm2.ann1.882I6B.1	456	273.747	115.165	7.44897
arahy.Tifrunner.gnm2.ann1.9YN93R.1	624	441.157	47.1055	1.89062
arahy.Tifrunner.gnm2.ann1.A2WBU6.2_arahy.Tifrunner.gnm2.ann1.F00D26.2	1698	1514.99	318.5	3.72242
arahy.Tifrunner.gnm2.ann1.4IQ408.1	1710	1526.99	1	0.0115955
arahy.Tifrunner.gnm2.ann1.LCI1D8.1	327	149.741	0	0
arahy.Tifrunner.gnm2.ann1.AC6B4W.3	537	354.304	23	1.14942
arahy.Tifrunner.gnm2.ann1.9LFZ4Y.1	969	786.018	0	0
arahy.Tifrunner.gnm2.ann1.IRVC54.1	402	220.797	0	0
arahy.Tifrunner.gnm2.ann1.SXJ94E.1	192	43.4765	2	0.81452
arahy.Tifrunner.gnm2.ann1.H6BTG6.1	330	152.54	0	0
arahy.Tifrunner.gnm2.ann1.8S2BPT.1	1323	1139.99	14.3943	0.223571
arahy.Tifrunner.gnm2.ann1.N912IN.3	3777	3593.99	52.9697	0.260962
arahy.Tifrunner.gnm2.ann1.RN8PQ8.2	2313	2129.99	1.74883e-08	1.45377e-10
arahy.Tifrunner.gnm2.ann1.CC9DVG.2	852	669.044	863.093	22.8417
arahy.Tifrunner.gnm2.ann1.CRUM64.1	561	378.279	0	0
arahy.Tifrunner.gnm2.ann1.UVTI1U.1	513	330.384	0	0
arahy.Tifrunner.gnm2.ann1.F32V58.1	972	789.018	0	0
arahy.Tifrunner.gnm2.ann1.6GDW19.1_arahy.Tifrunner.gnm2.ann1.K0BPHG.1	978	795.018	1323	29.4652
arahy.Tifrunner.gnm2.ann1.9E66QM.1	543	360.292	0	0
arahy.Tifrunner.gnm2.ann1.US2LT7.1	624	441.157	75.7163	3.03894
arahy.Tifrunner.gnm2.ann1.0XGN9Z.1	4056	3872.99	83.6498	0.382424
arahy.Tifrunner.gnm2.ann1.R2D0FR.1	741	558.126	132.499	4.20346
arahy.Tifrunner.gnm2.ann1.ETG9TD.1	387	206.296	7	0.600804
arahy.Tifrunner.gnm2.ann1.AXWP4D.1	390	209.178	0	0
arahy.Tifrunner.gnm2.ann1.E2F1QZ.1	1038	854.991	0	0
arahy.Tifrunner.gnm2.ann1.9N50L0.1	1065	881.991	26.7761	0.537538
arahy.Tifrunner.gnm2.ann1.Q30TDE.1	252	85.5404	0	0
arahy.Tifrunner.gnm2.ann1.YTSD4J.1	1620	1436.99	0	0
arahy.Tifrunner.gnm2.ann1.S080MQ.1	423	241.264	0	0
arahy.Tifrunner.gnm2.ann1.AJL8C7.1	1536	1352.99	205.762	2.69276
arahy.Tifrunner.gnm2.ann1.67S48P.1	687	504.126	5	0.175613
arahy.Tifrunner.gnm2.ann1.SJ5ARF.1	1767	1583.99	303.701	3.39484
arahy.Tifrunner.gnm2.ann1.EG0NQG.1	1020	836.991	0	0
arahy.Tifrunner.gnm2.ann1.14W2QC.1_arahy.Tifrunner.gnm2.ann1.BTE8NW.1	2577	2393.99	662.693	4.90135
arahy.Tifrunner.gnm2.ann1.H6WZRG.1	1833	1649.99	144.089	1.54624
arahy.Tifrunner.gnm2.ann1.IA9U5E.1	1566	1382.99	591.332	7.57074
arahy.Tifrunner.gnm2.ann1.Y0U2QZ.1	1815	1631.99	93.4459	1.01384
arahy.Tifrunner.gnm2.ann1.M5G8HU.1	270	99.8761	4.62049	0.81913
arahy.Tifrunner.gnm2.ann1.DPD6KL.1	429	247.166	14.2671	1.02205
arahy.Tifrunner.gnm2.ann1.WB0Z4U.1	912	729.044	45.4525	1.1039
arahy.Tifrunner.gnm2.ann1.AVA03Z.1	1023	839.991	208.658	4.39831
arahy.Tifrunner.gnm2.ann1.B6QDWV.1	2385	2201.99	205.41	1.6517
arahy.Tifrunner.gnm2.ann1.40CPUZ.1_arahy.Tifrunner.gnm2.ann1.RQ4VFM.1	1752	1568.99	14	0.157991
arahy.Tifrunner.gnm2.ann1.DQ02GG.1	3069	2885.99	140.373	0.861219
arahy.Tifrunner.gnm2.ann1.EW5PMK.1	2019	1835.99	0	0
arahy.Tifrunner.gnm2.ann1.DF12Y2.1	1407	1223.99	26.449	0.38261
arahy.Tifrunner.gnm2.ann1.823PGR.1	642	459.157	2	0.0771249
arahy.Tifrunner.gnm2.ann1.ANPF37.1	456	273.747	3.56402	0.230524
arahy.Tifrunner.gnm2.ann1.CGGZ98.1	657	474.142	160	5.97499
arahy.Tifrunner.gnm2.ann1.2P0YEY.1	630	447.157	18.9583	0.750699
arahy.Tifrunner.gnm2.ann1.VL2KU3.1	1185	1001.99	14.6482	0.258849
arahy.Tifrunner.gnm2.ann1.Q8BAVI.1	285	112.509	12	1.88852
arahy.Tifrunner.gnm2.ann1.PUJ5T2.1	729	546.126	0	0
arahy.Tifrunner.gnm2.ann1.7NSI0A.1	210	54.8989	130.138	41.9726
arahy.Tifrunner.gnm2.ann1.0D25G8.1	1131	947.991	40.6522	0.759286
arahy.Tifrunner.gnm2.ann1.18BCEG.1	1986	1802.99	399.314	3.92146
arahy.Tifrunner.gnm2.ann1.8X384Y.2	963	780.018	94.7453	2.1507
arahy.Tifrunner.gnm2.ann1.J9NJUF.1	1746	1562.99	0	0
arahy.Tifrunner.gnm2.ann1.C9C50Y.1	855	672.044	11.8812	0.313031
arahy.Tifrunner.gnm2.ann1.M74JA5.1	1470	1286.99	494.035	6.79686
arahy.Tifrunner.gnm2.ann1.KUZ5B2.1	906	723.044	2221.48	54.4006
arahy.Tifrunner.gnm2.ann1.20HJGU.1	2253	2069.99	398.899	3.41209
arahy.Tifrunner.gnm2.ann1.YHX78I.1	813	630.087	46.8062	1.31531
arahy.Tifrunner.gnm2.ann1.BJ6WT1.2	3387	3203.99	137.896	0.762054
arahy.Tifrunner.gnm2.ann1.9NZ53Y.1	519	336.362	1	0.0526404
arahy.Tifrunner.gnm2.ann1.1U25UQ.1_arahy.Tifrunner.gnm2.ann1.MLX6BD.1	1017	833.991	44.9109	0.95349
arahy.Tifrunner.gnm2.ann1.6WF1IF.1	276	104.864	0	0
arahy.Tifrunner.gnm2.ann1.XFD7CM.1	615	432.172	0	0
arahy.Tifrunner.gnm2.ann1.8W0EBA.1	765	582.107	92.9355	2.82686
arahy.Tifrunner.gnm2.ann1.A9VDNP.1	1440	1256.99	5.38983	0.0759222
arahy.Tifrunner.gnm2.ann1.U1D3X5.1	678	495.126	0	0
arahy.Tifrunner.gnm2.ann1.5JK48S.1	1017	833.991	24.2478	0.514799
arahy.Tifrunner.gnm2.ann1.69XFJ5.1_arahy.Tifrunner.gnm2.ann1.I0RZXY.1	2307	2123.99	14	0.116708
arahy.Tifrunner.gnm2.ann1.AZU29N.1	891	708.044	110	2.7508
arahy.Tifrunner.gnm2.ann1.W2E3A5.1	1383	1199.99	32	0.47217
arahy.Tifrunner.gnm2.ann1.NPAY75.1	1131	947.991	0	0
arahy.Tifrunner.gnm2.ann1.LZ5KER.1	924	741.044	218.285	5.21563
arahy.Tifrunner.gnm2.ann1.EDE5FN.1	879	696.044	230.393	5.86083
arahy.Tifrunner.gnm2.ann1.ZAL8K4.1	486	303.508	14.9024	0.869384
arahy.Tifrunner.gnm2.ann1.1P6WM5.1	1431	1247.99	715.807	10.1557
arahy.Tifrunner.gnm2.ann1.85FVGB.1	1731	1547.99	0	0
arahy.Tifrunner.gnm2.ann1.PBS4MN.1	2472	2288.99	269.934	2.08804
arahy.Tifrunner.gnm2.ann1.SWT6T9.1	432	250.05	0	0
